"","SampleID_old","Latitude","Longitude","MMI.d","MMI.sba","MMI.hybrid","OxyRed.DO_30.richness","prop.spp.BCG4","prop.spp.IndicatorClass_DOC_high_raw"
"45975","504PS0595_06/04/13_1","39.7510746","-122.1334483",1.107257938,0.545267667,1.067379042,1.007466954,1.328255618,0.73749509
"46079","504WE0527_07/02/13_1","40.10753","-122.02992",0.995110818,0.881134124,1.078887631,1.088772349,1.252691294,0.944623984
"46166","504WE0527_07/02/13_2","40.10753","-122.02992",1.038697195,0.881134124,1.037863291,0.895344513,1.290148013,0.936497741
"46250","505BMCMCR_08/04/10_1","41.095661","-122.136006",0.897850816,1.053352084,1.017058868,1.158431394,0.916209921,0.976459734
"46268","505BMCMCR_08/04/10_2","41.095661","-122.136006",1.350568568,1.053352084,1.150422657,1.158431394,1.328255618,1.09786919
"46299","505FC1275_07/31/14_1","41.29989","-122.11879",1.010076033,0.958231101,0.910775844,1.128760177,0.216147818,1.121776072
"46339","505LBCAMR_08/07/13_1","41.09204922","-122.1126819",0.926337318,0.966952384,0.854130084,1.038808711,0.653217244,0.70762451
"46356","505PS0110_08/03/10_1","41.09682211","-122.2011833",1.125845221,1.250369305,1.127774994,0.998254416,1.328255618,1.175144004
"46382","505PS0110_09/16/10_1","41.09682211","-122.2011833",0.875041924,1.009627743,0.946441081,0.998254416,0.85547072,1.054870008
"46412","505PS0156_08/13/08_1","41.25016","-121.95047",0.501688193,1.081905095,0.603310413,0.435300965,0.217725947,0.991395024
"46449","505PS0156_08/13/08_2","41.25016","-121.95047",0.947225347,1.133414104,0.818641771,0.628728802,0.565874391,1.046590662
"46495","505PS0174_09/27/11_1","40.99915534","-122.0599517",1.030891012,1.02840697,1.011982179,1.107823763,0.9933908,0.930108833
"46526","505PS0940_09/26/11_1","41.22790234","-122.0088396",0.819378069,1.120602224,0.986829522,0.847740694,1.077816388,1.136480701
"46569","505PS1180_08/07/13_1","41.2637","-121.9141",0.692266671,1.053352084,0.923670884,1.018666426,0.560866804,1.092954998
"46600","505PS1180_08/21/13_1","41.2637","-121.9141",0.796029731,0.815244291,0.779601541,0.631810752,0.349682253,1.114717849
"46639","506PS0003_07/02/08_1","40.94366","-122.33472",0.893315044,1.109633858,0.900253738,0.998001885,0.793345747,0.930108833
"46673","506PS0003_07/28/09_1","40.94366","-122.33472",1.027399749,0.774359135,0.815183563,1.191429722,0.401470967,0.788275077
"46697","506PS0003_07/29/08_1","40.94366","-122.33472",0.965360984,1.081905095,1.010727035,0.998001885,1.114218826,0.918852186
"46727","506PS0003_09/14/10_1","40.94366","-122.33472",0.978848548,0.929621629,0.90772839,0.998001885,0.894234919,0.991395024
"46767","506PS0062_09/15/08_1","40.86159","-122.46278",0.915348326,1.067261412,0.863167465,0.731883867,0.661834818,1.037558649
"46790","507BCSFBM_08/05/08_1","40.4791","-121.595",1.009282756,1.044278295,0.962472758,0.685248416,1.066675237,1.079105911
"46889","507DCABSF_10/22/14_1","40.44283","-121.72449",1.007526327,1.232539263,0.981300349,0.922184621,0.943158552,1.174984207
"46972","507DCBLLB_10/22/14_1","40.43895","-121.77714",1.070677094,1.15289169,0.981332935,0.821505432,1.043348437,1.175144004
"47085","507MZCAML_07/17/12_2","40.5309","-121.553",1.020167196,1.053352084,0.829314452,0.967801352,0.332221324,1.131039988
"47128","507PS0122_06/29/09_1","40.39457895","-121.9361693",0.743144475,0.849809427,0.805469356,0.78409004,0.784548651,0.882580767
"47200","507PS0142_08/04/10_1","40.6710125","-122.1395947",0.966473353,1.078002635,1.230756087,1.187864202,1.3013891,1.125026569
"47249","507PS0286_07/13/11_1","40.50042708","-121.9329951",0.673492764,1.167138444,1.029154137,1.032148346,0.95125924,1.118344991
"47286","507PS0314_09/08/11_1","40.4252285","-121.9922852",0.852256276,1.083907584,1.018022004,1.17457571,0.515296322,1.087701896
"47317","507RCABRS_10/21/14_1","40.4531","-121.75377",0.964767296,1.167138444,0.719546163,0.778254967,0.324189255,1.163684265
"47373","507RCBLPF_10/21/14_1","40.45478","-121.83337",0.798411308,1.159697534,0.913554827,0.892757799,0.926269374,1.082073572
"47493","508PS0042_07/02/08_1","40.54532","-122.17619",0.526779993,0.651561205,0.56689827,0.153296074,0.751147339,0.760576903
"47566","508PS0298_07/20/11_1","40.53446953","-122.2342054",1.201733496,0.813746168,0.808724361,0.774721685,0.841807691,0.964051955
"47635","508PS0298_07/20/11_2","40.53446953","-122.2342054",1.138989212,0.866407386,0.940797386,0.968149522,0.841807691,1.034362705
"47703","508PS0458_07/01/13_1","40.49391978","-122.4475571",1.206671872,1.148473067,1.179489822,1.066333492,1.328255618,1.153890982
"47756","508PS0618_06/03/13_1","40.51949943","-122.3718865",1.15532487,0.675604252,0.957215088,1.072787534,0.879574278,0.814144127
"47815","509ACNFPP_07/30/08_1","40.24167","-121.8625",0.856173513,1.098994091,0.939671309,0.72624867,1.079426378,1.062487006
"47876","509ACNFPP_09/16/08_1","40.24167","-121.8625",0.95083193,0.878578048,0.843423711,0.532820833,0.704167676,0.981629642
"47992","509ACSFPP_07/16/08_1","40.24111","-121.86222",0.970326439,1.107282576,1.058643513,1.072652135,1.037920795,0.864445057
"48020","509ATCINC_07/14/08_1","40.23354","-121.87766",0.987591492,1.137889614,0.934514906,0.924131794,0.798997492,1.010925789
"48060","509BCCBPW_05/21/09_1","39.86971","-121.70748",0.955172564,0.685655322,0.970161093,1.098855159,0.784236938,1.102476245
"48098","509BCCBPW_06/10/09_1","39.86971","-121.70748",1.13355377,1.040697887,1.094226295,1.098855159,1.079382013,0.906761713
"48125","509BCCBPW_07/09/09_1","39.86971","-121.70748",0.858501684,1.122163742,0.965443753,0.711999486,1.328255618,0.926443878
"48175","509BCCBPW_08/10/09_1","39.86971","-121.70748",1.081183715,0.651930982,0.898662564,0.905427322,0.853531869,0.940615038
"48210","509BCCBPW_09/10/09_1","39.86971","-121.70748",0.855122886,0.929618046,0.842585927,0.711999486,0.791936375,0.839055064
"48261","509BCCH32_08/13/08_1","40.07254","-121.59867",1.073205162,1.200430788,0.95240644,0.91495042,0.797626715,1.087701896
"48291","509BSCADC_08/31/11_1","40.100093","-121.6698612",0.773932881,1.19089046,1.128850191,1.10501906,1.328255618,0.940615038
"48332","509CBCADC_08/24/10_1","40.202","-121.509",0.978764813,1.11761855,0.974802611,0.953449007,0.85364987,1.082073572
"48360","509CTCADC_07/10/12_1","40.2206","-121.4132",1.112087152,1.000676724,0.970297759,0.885620312,0.719217636,1.133826695
"48402","509CWCPLR_07/07/08_1","40.20959","-121.927",0.954509771,0.930621519,0.971658008,1.077507174,0.924398683,0.722986523
"48438","509DCPWxx_08/21/08_1","40.06961","-121.70886",0.988786542,1.158160677,0.820893059,0.726674211,1.089193279,0.97108303
"48495","509DRCBPC_08/29/11_1","40.165901","-121.6006758",0.854384717,1.166706448,1.01926993,1.192303049,1.051701638,0.810037929
"48520","509FCA054_08/27/13_1","40.21833","-121.99833",1.10734539,1.03592401,0.95745259,1.003598397,0.83238075,1.092954998
"48580","509ICPPCX_07/30/08_1","40.23333","-121.87889",0.893804037,0.822226816,0.756391803,0.532820833,0.921540131,0.674020107
"48622","509ICPPCX_09/10/08_1","40.23333","-121.87889",1.034072231,1.163559688,1.023279308,0.72624867,1.328255618,1.141426803
"48667","509MLC145_08/06/13_1","40.28931","-121.56823",0.786026379,1.137889614,0.817845148,0.70003275,0.994218403,1.042175011
"48713","509PCDTWR_07/15/08_1","40.31194","-121.88583",1.008090154,0.844092235,0.906216787,0.952552791,0.703673846,0.959657533
"48762","509PCDTWR_09/03/08_1","40.31194","-121.88583",0.943268219,1.000824359,1.017028369,0.759124954,1.249187131,1.050818413
"48839","509PS0049_08/26/10_1","40.26302075","-121.4078142",0.947285535,0.998655384,0.79866185,0.494109475,0.823847936,1.175144004
"48927","509PS0049_09/13/10_1","40.26302075","-121.4078142",1.125149484,0.97437024,0.862386836,0.300681638,1.103660302,1.079105911
"48989","509PS0085_09/07/11_1","40.25377314","-121.560496",0.900967284,1.000676724,0.947713111,0.851493194,1.133193329,1.118344991
"49027","509PS0085_09/07/11_2","40.25377314","-121.560496",1.004592107,1.167138444,0.859404524,0.851493194,0.748221491,1.150082483
"49075","509PS0170_07/26/10_1","40.26488048","-121.7680965",0.88961071,1.173105791,1.081647428,0.979267324,1.216026338,1.087701896
"49106","509PS0234_07/21/11_1","40.23137578","-121.8968954",1.203169014,1.170122117,0.979149652,0.842595513,0.877953042,1.166498427
"49169","509PS0234_08/15/11_1","40.23137578","-121.8968954",1.004551571,1.041646448,0.9206093,0.842595513,0.406725285,1.139011265
"49214","509PS0334_09/12/12_1","40.22426949","-121.989008",1.113649851,0.923330056,1.044976627,1.010116915,1.166264905,0.968313212
"49352","511CCC505_06/25/08_1","38.68613","-121.8781",0.561616661,0.482115812,0.629726134,0.659967397,0.633650454,0.445510167
"49394","511FC1357_07/28/14_1","38.34677","-121.89999",0.755271377,1.125217154,0.636210752,0,1.008970372,1.175144004
"49478","511PS0081_06/25/08_1","38.62611","-121.73336",0.578144719,0.582493186,0.495308579,0,0.780103672,0.950443422
"49540","511PS0145_06/24/08_1","38.34029","-121.99721",0.440507518,1.109633858,0.517745915,0.465591918,0.539320266,1.066071476
"49591","511PS0209_07/08/09_1","38.38423721","-121.9298971",0.493108258,0.691733884,0.92362935,0.637824209,1.242061607,0.893741204
"49661","511PS0401_09/23/10_1","38.34013","-121.96993",0.362160093,0.435949368,0.395197396,0.582532401,0,0.998257185
"49701","511PS0401_09/23/10_2","38.34013","-121.96993",0.514260887,0.907528511,0.476093027,0.582532401,0.188105937,1.037558649
"49747","511PS0657_05/19/14_1","38.34775987","-122.0029747",0.811993649,0.963091523,0.57989402,0.272164081,0.872267996,1.175144004
"49820","513BTCACC_09/10/08_1","39.16643","-122.64117",0.945321141,0.926448115,0.943350748,0.710219028,1.205821338,0.820160185
"49863","513BTCACC_09/10/08_2","39.16643","-122.64117",1.218912174,0.941747067,1.120414377,1.097074702,1.328255618,0.886847993
"49998","513PS0008_06/11/09_1","38.93275","-122.93287",1.044904929,0.966556579,1.072619742,0.838720509,1.328255618,1.054870008
"50053","513PS0008_06/25/08_1","38.93275","-122.93287",1.047023594,1.146218852,0.968996628,1.032148346,0.806892119,0.968313212
"50086","513PS0008_08/07/08_1","38.93275","-122.93287",1.082332226,0.86194525,0.883043559,0.645292672,1.135563727,0.947238514
"50134","513PS0008_09/01/10_1","38.93275","-122.93287",0.914898458,0.966952384,0.803061105,0.838720509,0.97487983,0.991395024
"50171","513PS0024_06/25/08_1","39.0378","-122.41327",0.073304733,1.077926864,0.97059757,1.065218058,0.915351607,0.70762451
"50191","513PS0088_08/17/09_1","38.98619","-122.51628",0.770056989,1.054658754,0.918877159,0.696499468,1.084810378,0.976459734
"50225","513PS0088_08/17/09_2","38.98619","-122.51628",1.02813032,0.818392702,0.920837301,0.889927305,0.704367621,0.906761713
"50253","513PS0200_07/30/12_1","39.18","-122.6673",1.119807069,0.436060102,0.864985957,1.103877835,1.10236644,0.21933196
"50304","513PS0248_07/27/11_1","39.21679129","-122.7287317",1.157088362,1.128986004,1.041646807,1.192303049,0.809550203,1.133826695
"50435","513UNCAKC_05/20/09_1","39.16692","-122.50673",1.144648303,0.858807588,1.109130476,0.973926567,1.255023771,0.926443878
"50480","513UNCAKC_06/04/09_1","39.16692","-122.50673",0.795345768,0.840155602,0.924362708,0.78049873,1.030606079,0.73749509
"50512","513UNCAKC_07/13/09_1","39.16692","-122.50673",0.939406879,1.040697887,0.941172348,0.78049873,0.884896309,0.950443422
"50544","513UNCAKC_08/13/09_1","39.16692","-122.50673",1.085476332,1.010553955,1.132237686,1.167354404,1.328255618,0.884489789
"50586","513UNCAKC_09/10/08_1","39.16692","-122.50673",0.921465653,0.682003505,0.879985769,0.587070893,1.019799852,0.764221399
"50643","513UNCAKC_09/10/08_2","39.16692","-122.50673",0.901290213,0.682137134,0.976667657,1.167354404,1.106484586,0.748534218
"50695","513UNCAKC_09/23/09_1","39.16692","-122.50673",1.13614947,0.912727025,0.968186464,0.973926567,0.875230058,0.874738298
"50732","514BMCARC_09/27/11_1","38.872554","-120.7434805",1.383941901,1.167138444,1.011358538,1.077816658,0.981815779,0.829822339
"50744","514BRUUPX_10/09/08_1","38.81444","-120.61472",1.047235874,1.08508768,1.068481801,1.050894267,1.107396029,0.959657533
"50781","514BRUUPX_10/09/08_2","38.81444","-120.61472",1.055978785,1.124703595,0.982203079,0.664038593,1.062203683,1.046590662
"50827","514DNCLDC_07/22/10_1","39.138794","-120.4756184",1.001729188,1.148973012,1.111572326,1.192303049,1.328255618,0.918852186
"50862","514DNCLDC_09/07/10_1","39.138794","-120.4756184",0.754753663,1.114748727,0.95129875,1.068741208,1.064020017,0.930108833
"50894","514DNCLDC_10/12/10_1","39.138794","-120.4756184",1.350568568,1.004372278,1.128152942,1.068741208,1.328255618,0.976459734
"50941","514FC1215_05/27/14_1","38.97275","-121.29146",1.119459954,0.478919219,0.856149006,1.025765227,0.683503554,0.788275077
"51007","514FC1278_05/28/14_1","39.14468","-120.46647",1.047992873,1.134232521,1.074723689,1.192303049,1.204504404,1.15740652
"51130","514LNCASC_08/18/11_1","38.813749","-120.2261231",0.662445167,0.980175705,0.97367592,0.889224517,1.05125237,1.076028336
"51188","514LNCASC_08/30/11_1","38.813749","-120.2261231",0.983453424,1.092858604,1.139500835,1.082652354,1.256570684,1.076028336
"51216","514PCAPCR_10/29/14_1","38.9241","-120.4814",0.992635669,1.156887935,1.112708875,0.878885799,1.328255618,1.102476245
"51264","514PCASMR_10/29/14_1","38.89594","-120.5497",1.297223738,1.07637717,1.153553637,1.08174923,1.328255618,1.062487006
"51329","514PS0019_08/13/08_1","38.85612","-120.36474",1.117554496,0.7231669,0.842635768,0.536147791,0.963308266,0.864445057
"51391","514PS0084_07/08/08_1","38.78447","-121.23088",1.05271018,0.811129368,0.886049612,0.415455269,1.328255618,0.769232582
"51445","514PS0099_07/18/12_1","38.9599","-120.4839",1.183840112,1.030791067,1.159880762,1.126637844,1.248339717,1.128110373
"51491","514PS0131_07/28/14_1","38.70465136","-120.2292732",1.074574489,1.137426508,0.985614414,1.003920777,0.763260375,1.152025595
"51542","514PS0351_07/16/12_1","38.8926","-121.1444",0.770334588,0.847240646,0.863228897,0.805863567,1.188498116,0.674020107
"51588","514SBCAMR_08/17/11_1","38.760828","-120.1076994",1.038942996,1.019627744,0.937840593,1.043102809,0.717473277,0.864445057
"51614","514SBCAMR_08/29/11_1","38.760828","-120.1076994",1.081710223,1.081905095,1.042551871,1.043102809,1.032450235,0.968313212
"51651","514SCCAAR_07/24/08_1","38.7907","-120.104",1.092863672,1.064259518,0.973561844,1.040936417,0.779975918,0.968313212
"51815","515PS0106_09/24/08_1","39.22557","-121.51313",0.717525686,0.889702244,0.73460343,0.084210098,1.328255618,1.136480701
"51858","515PS0106_09/24/08_2","39.22557","-121.51313",0.849174925,1.000676724,0.906960578,0.471065772,1.21307245,1.15740652
"51911","515PS0410_09/07/11_1","38.98578925","-121.482451",1.311674405,0.548378843,1.064903171,0.891571442,1.328255618,0.753119702
"52001","515PS0430_07/07/11_1","39.05073682","-121.3851705",1.297396856,0.685717541,1.083338023,1.124258682,1.070526591,0.829822339
"52071","515PS0430_07/07/11_2","39.05073682","-121.3851705",1.240319453,0.639724149,1.103810131,1.124258682,1.314108772,0.788275077
"52141","515PS0490_06/14/12_1","39.3201","-121.5193",0.86257549,1.278112925,0.543425194,0,0.998556772,1.175144004
"52214","515PS0622_06/10/13_1","39.00558238","-121.3995309",1.111089866,0.50578917,1.0236607,1.192303049,1.087540616,0.770469108
"52306","516PS0014_08/11/08_1","39.18862","-120.94031",1.004315877,0.809441683,0.855093882,0.503323088,1.034295873,0.864445057
"52330","516PS0287_09/21/11_1","39.04512404","-121.1163953",1.086542857,0.897148053,1.024129594,1.096888643,0.931870615,1.106804085
"52403","516PS0324_06/28/12_1","39.10857488","-121.2918244",1.037890618,0.700532998,0.872662311,0.800176789,0.977151935,0.918852186
"52478","516PS0324_06/28/12_2","39.10857488","-121.2918244",1.116615455,0.695456782,0.748817958,0.413321115,0.921501952,0.998257185
"52553","516PS0324_07/31/12_1","39.10857488","-121.2918244",1.208632488,0.763321429,1.048332006,0.800176789,1.245810763,0.956041869
"52638","516PS0516_08/06/13_1","39.02439982","-121.2308034",1.128684569,0.792559452,0.985207677,0.788461509,1.014614247,0.930108833
"52702","516PS0543_08/07/13_1","39.09774498","-121.1107882",0.874803769,1.204754841,0.873865151,0.941778861,0.702428431,1.016785018
"52742","517FC1248_06/17/14_1","39.66106","-120.88932",1.041860975,1.231162183,1.103335408,1.149849185,1.328255618,1.169124978
"52812","517FCA046_07/11/13_1","39.46556","-120.96694",1.09065784,0.828336797,1.168776952,1.167115843,1.22645431,1.139011265
"52864","517FCA046_08/14/13_1","39.46556","-120.96694",0.79167254,0.867912596,0.926261931,0.973688006,0.704325064,1.016785018
"52906","517FCA139_06/18/14_1","39.59861","-120.99778",1.307261312,1.004012086,1.211879557,1.178199258,1.328255618,1.171582074
"52989","517FCA222_07/10/13_1","39.3","-120.96889",1.023964843,1.083907584,1.056790076,0.998730463,1.325137078,1.143734985
"53035","517LCCAYB_08/12/08_1","39.59879","-120.51104",1.020888606,0.830894231,0.919725479,0.665209292,0.862016183,1.141426803
"53080","517PLC130_07/28/13_1","39.59001","-120.80068",1.0362133,0.963345969,1.108637505,1.188850684,1.172962694,1.062487006
"53108","517PS0030_07/22/09_1","39.31812684","-120.4605271",1.212126989,0.65928251,0.932848484,1.019410662,0.874105308,0.691331466
"53149","517PS0039_07/01/09_1","39.50109","-121.28704",1.052364233,1.111651204,0.838106744,0.138756748,1.220434639,1.082073572
"53177","517PS0054_07/28/10_1","39.44571544","-121.0334388",1.287887881,1.067261412,1.126145497,1.115638248,1.320918936,1.054870008
"53201","517PS0061_09/08/10_1","39.68469667","-120.7494908",1.092091367,1.014998355,1.040753047,0.975628732,1.202606491,1.106804085
"53240","517PS0074_09/20/11_1","39.625","-120.72535",0.962060465,1.014998355,1.04861427,1.003559712,1.083793884,1.09786919
"53275","517PS0078_09/19/11_1","39.301376","-120.9978045",0.84598779,0.922899087,1.141089524,1.109132625,1.328255618,1.092954998
"53306","517PS0132_07/01/09_1","39.29898038","-121.3000478",1.270551323,0.963345969,1.208515331,1.192303049,1.328255618,1.004758179
"53358","518BTCASC_06/12/13_1","40.18694974","-121.3068337",0.888251771,1.11761855,0.87411564,0.923358083,0.78053497,1.160661647
"53415","518CHCANF_07/12/12_1","39.7199","-121.4217",1.181443547,1.200430788,1.027376813,0.871345338,1.328255618,1.133826695
