metric,comid,data_type,gageid,p50_obs,result_type,p50_pred,status_code,status,alteration_type,median_in_iqr,refgage
Peak_Dur_10,2775564,observed,11404300,1.5,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Dur_2,2775564,observed,11404300,4,predicted,4,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Dur_5,2775564,observed,11404300,2,predicted,2,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Fre_10,2775564,observed,11404300,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Fre_2,2775564,observed,11404300,2,predicted,2,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Fre_5,2775564,observed,11404300,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref
DS_Dur_WS,2775676,observed,11404330,173,predicted,131.341666666666,1,likely_unaltered,none_found,FALSE,Non-Ref
DS_Tim,2775676,observed,11404330,257,predicted,305,-1,likely_altered,early,FALSE,Non-Ref
DS_Mag_50,2775676,observed,11404330,185,predicted,523.657411345264,-1,likely_altered,low,FALSE,Non-Ref
DS_Mag_90,2775676,observed,11404330,238.7,predicted,860.80917437047,-1,likely_altered,low,FALSE,Non-Ref
FA_Dur,2775676,observed,11404330,4,predicted,3,1,likely_unaltered,none_found,TRUE,Non-Ref
FA_Mag,2775676,observed,11404330,665.9820238168678,predicted,1578.70549281802,-1,likely_altered,low,FALSE,Non-Ref
FA_Tim,2775676,observed,11404330,24,predicted,25.1,1,likely_unaltered,none_found,TRUE,Non-Ref
SP_ROC,2775676,observed,11404330,0.03924080144101737,predicted,0.0423051409618574,1,likely_unaltered,none_found,TRUE,Non-Ref
SP_Dur,2775676,observed,11404330,72,predicted,82.2083333333333,1,likely_unaltered,none_found,TRUE,Non-Ref
SP_Mag,2775676,observed,11404330,5310,predicted,9910.85999022295,1,likely_unaltered,none_found,FALSE,Non-Ref
SP_Tim,2775676,observed,11404330,179,predicted,221.3125,-1,likely_altered,early,FALSE,Non-Ref
Wet_BFL_Dur,2775676,observed,11404330,107.5,predicted,121.895833333333,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Dur_10,2775676,observed,11404330,2,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Dur_2,2775676,observed,11404330,3,predicted,3,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Dur_5,2775676,observed,11404330,3,predicted,2.5,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Fre_10,2775676,observed,11404330,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Fre_2,2775676,observed,11404330,2,predicted,2,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Fre_5,2775676,observed,11404330,2,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref
DS_Dur_WS,2775722,observed,11404360,77,predicted,131.4,-1,likely_altered,low,FALSE,Non-Ref
DS_Tim,2775722,observed,11404360,336,predicted,305,-1,likely_altered,late,FALSE,Non-Ref
DS_Mag_50,2775722,observed,11404360,1340,predicted,526.238406223853,-1,likely_altered,high,FALSE,Non-Ref
DS_Mag_90,2775722,observed,11404360,1803,predicted,866.868262834491,0,indeterminate,high,FALSE,Non-Ref
FA_Dur,2775722,observed,11404360,3,predicted,3,1,likely_unaltered,none_found,TRUE,Non-Ref
FA_Mag,2775722,observed,11404360,2089.921034436353,predicted,1586.20010005153,1,likely_unaltered,none_found,TRUE,Non-Ref
FA_Tim,2775722,observed,11404360,9,predicted,25.1458333333333,0,indeterminate,early,FALSE,Non-Ref
SP_ROC,2775722,observed,11404360,0.09740259740259741,predicted,0.0423051409618574,-1,likely_altered,high,FALSE,Non-Ref
SP_Dur,2775722,observed,11404360,114,predicted,82.1666666666667,0,indeterminate,high,FALSE,Non-Ref
SP_Mag,2775722,observed,11404360,3460,predicted,9977.75815460157,-1,likely_altered,low,FALSE,Non-Ref
SP_Tim,2775722,observed,11404360,212.5,predicted,221.383333333333,1,likely_unaltered,none_found,TRUE,Non-Ref
Wet_BFL_Dur,2775722,observed,11404360,168.5,predicted,124.4375,1,likely_unaltered,none_found,FALSE,Non-Ref
Peak_Dur_10,2775722,observed,11404360,2,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Dur_2,2775722,observed,11404360,19,predicted,3,-1,likely_altered,high,FALSE,Non-Ref
Peak_Dur_5,2775722,observed,11404360,15,predicted,2.5,-1,likely_altered,high,FALSE,Non-Ref
Peak_Fre_10,2775722,observed,11404360,2,predicted,1,-1,likely_altered,high,FALSE,Non-Ref
Peak_Fre_2,2775722,observed,11404360,6,predicted,2,-1,likely_altered,high,FALSE,Non-Ref
Peak_Fre_5,2775722,observed,11404360,4,predicted,1,-1,likely_altered,high,FALSE,Non-Ref
DS_Dur_WS,2776482,observed,11404500,214,predicted,131.858333333334,-1,likely_altered,high,FALSE,Non-Ref
DS_Tim,2776482,observed,11404500,251,predicted,305,-1,likely_altered,early,FALSE,Non-Ref
DS_Mag_50,2776482,observed,11404500,106,predicted,538.414616977214,-1,likely_altered,low,FALSE,Non-Ref
DS_Mag_90,2776482,observed,11404500,128,predicted,880.548620334603,-1,likely_altered,low,FALSE,Non-Ref
FA_Dur,2776482,observed,11404500,3,predicted,3,1,likely_unaltered,none_found,TRUE,Non-Ref
FA_Mag,2776482,observed,11404500,598.9960029471274,predicted,1619.96394813423,-1,likely_altered,low,FALSE,Non-Ref
FA_Tim,2776482,observed,11404500,34,predicted,25.275,1,likely_unaltered,none_found,TRUE,Non-Ref
SP_ROC,2776482,observed,11404500,0.05194805194805195,predicted,0.0423051409618574,1,likely_unaltered,none_found,TRUE,Non-Ref
SP_Dur,2776482,observed,11404500,58,predicted,82.3291666666667,0,indeterminate,low,FALSE,Non-Ref
SP_Mag,2776482,observed,11404500,8300,predicted,10200.7261425864,1,likely_unaltered,none_found,TRUE,Non-Ref
SP_Tim,2776482,observed,11404500,157,predicted,221.166666666667,-1,likely_altered,early,FALSE,Non-Ref
Wet_BFL_Dur,2776482,observed,11404500,69,predicted,126.4625,0,indeterminate,low,FALSE,Non-Ref
Peak_Dur_10,2776482,observed,11404500,2,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Dur_2,2776482,observed,11404500,3,predicted,3,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Dur_5,2776482,observed,11404500,3,predicted,2.5,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Fre_10,2776482,observed,11404500,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Fre_2,2776482,observed,11404500,2,predicted,2,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Fre_5,2776482,observed,11404500,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref
DS_Dur_WS,2776622,observed,11404900,74,predicted,131.395833333333,-1,likely_altered,low,FALSE,Non-Ref
DS_Tim,2776622,observed,11404900,337,predicted,305.3,-1,likely_altered,late,FALSE,Non-Ref
DS_Mag_50,2776622,observed,11404900,1555,predicted,542.70063947703,-1,likely_altered,high,FALSE,Non-Ref
DS_Mag_90,2776622,observed,11404900,2121,predicted,889.036412668241,-1,likely_altered,high,FALSE,Non-Ref
FA_Dur,2776622,observed,11404900,3,predicted,3,1,likely_unaltered,none_found,TRUE,Non-Ref
FA_Mag,2776622,observed,11404900,2254.9803419627187,predicted,1661.69262486392,1,likely_unaltered,none_found,TRUE,Non-Ref
FA_Tim,2776622,observed,11404900,13,predicted,25.1333333333334,1,likely_unaltered,none_found,TRUE,Non-Ref
SP_ROC,2776622,observed,11404900,0.08427126680470504,predicted,0.0423051409618574,-1,likely_altered,high,FALSE,Non-Ref
SP_Dur,2776622,observed,11404900,122,predicted,82.75,0,indeterminate,high,FALSE,Non-Ref
SP_Mag,2776622,observed,11404900,3750,predicted,10197.5386489927,-1,likely_altered,low,FALSE,Non-Ref
SP_Tim,2776622,observed,11404900,201,predicted,220.8875,1,likely_unaltered,none_found,TRUE,Non-Ref
Wet_BFL_Dur,2776622,observed,11404900,165,predicted,127.6,1,likely_unaltered,none_found,FALSE,Non-Ref
Peak_Dur_10,2776622,observed,11404900,3.5,predicted,1,1,likely_unaltered,none_found,FALSE,Non-Ref
Peak_Dur_2,2776622,observed,11404900,16,predicted,3,1,likely_unaltered,none_found,FALSE,Non-Ref
Peak_Dur_5,2776622,observed,11404900,17,predicted,2.5,-1,likely_altered,high,FALSE,Non-Ref
Peak_Fre_10,2776622,observed,11404900,3.5,predicted,1,-1,likely_altered,high,FALSE,Non-Ref
Peak_Fre_2,2776622,observed,11404900,4,predicted,2,1,likely_unaltered,none_found,FALSE,Non-Ref
Peak_Fre_5,2776622,observed,11404900,8,predicted,1,-1,likely_altered,high,FALSE,Non-Ref
DS_Dur_WS,24689339,observed,11406810,525,predicted,192.629166666666,-1,likely_altered,high,FALSE,Non-Ref
DS_Tim,24689339,observed,11406810,383,predicted,246.2625,-1,likely_altered,late,FALSE,Non-Ref
DS_Mag_50,24689339,observed,11406810,0,predicted,0.093910875006151,-1,likely_altered,low,FALSE,Non-Ref
DS_Mag_90,24689339,observed,11406810,16,predicted,0.283587578621893,-1,likely_altered,high,FALSE,Non-Ref
FA_Mag,24689339,observed,11406810,17.16813915987383,predicted,1.25990314842126,-1,likely_altered,high,FALSE,Non-Ref
FA_Tim,24689339,observed,11406810,3,predicted,41.075,-1,likely_altered,early,FALSE,Non-Ref
SP_Dur,24689339,observed,11406810,88.5,predicted,54.5833333333333,1,likely_unaltered,none_found,TRUE,Non-Ref
SP_Mag,24689339,observed,11406810,18,predicted,15.0693190702137,1,likely_unaltered,none_found,TRUE,Non-Ref
SP_Tim,24689339,observed,11406810,268,predicted,179.5875,-1,likely_altered,late,FALSE,Non-Ref
DS_Dur_WS,2778598,observed,11406818,126,predicted,126,1,likely_unaltered,none_found,TRUE,Non-Ref
DS_Tim,2778598,observed,11406818,363,predicted,306,-1,likely_altered,late,FALSE,Non-Ref
DS_Mag_50,2778598,observed,11406818,3110,predicted,1159.01427142047,-1,likely_altered,high,FALSE,Non-Ref
DS_Mag_90,2778598,observed,11406818,5094,predicted,1846.28530631738,-1,likely_altered,high,FALSE,Non-Ref
FA_Dur,2778598,observed,11406818,2,predicted,3,1,likely_unaltered,none_found,TRUE,Non-Ref
FA_Mag,2778598,observed,11406818,5244.93131125686,predicted,3583.71253784617,1,likely_unaltered,none_found,FALSE,Non-Ref
FA_Tim,2778598,observed,11406818,2,predicted,23.1833333333334,-1,likely_altered,early,FALSE,Non-Ref
SP_ROC,2778598,observed,11406818,0.19996758752356825,predicted,0.0423051409618574,-1,likely_altered,high,FALSE,Non-Ref
SP_Dur,2778598,observed,11406818,62.5,predicted,112.125,-1,likely_altered,low,FALSE,Non-Ref
SP_Mag,2778598,observed,11406818,10150,predicted,22198.2730819989,-1,likely_altered,low,FALSE,Non-Ref
SP_Tim,2778598,observed,11406818,302,predicted,210.775,-1,likely_altered,late,FALSE,Non-Ref
Wet_BFL_Dur,2778598,observed,11406818,170,predicted,133.7625,1,likely_unaltered,none_found,FALSE,Non-Ref
Peak_Dur_10,2778598,observed,11406818,3.5,predicted,1,1,likely_unaltered,none_found,FALSE,Non-Ref
Peak_Dur_2,2778598,observed,11406818,31,predicted,3,-1,likely_altered,high,FALSE,Non-Ref
Peak_Dur_5,2778598,observed,11406818,7,predicted,2.5,-1,likely_altered,high,FALSE,Non-Ref
Peak_Fre_10,2778598,observed,11406818,1.5,predicted,1,-1,likely_altered,high,FALSE,Non-Ref
Peak_Fre_2,2778598,observed,11406818,5,predicted,2,1,likely_unaltered,none_found,FALSE,Non-Ref
Peak_Fre_5,2778598,observed,11406818,2,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref
DS_Dur_WS,2778598,observed,11406819,51,predicted,126,-1,likely_altered,low,FALSE,Non-Ref
DS_Tim,2778598,observed,11406819,348,predicted,306,-1,likely_altered,late,FALSE,Non-Ref
DS_Mag_50,2778598,observed,11406819,0,predicted,1159.01427142047,-1,likely_altered,low,FALSE,Non-Ref
DS_Mag_90,2778598,observed,11406819,446.3999999999999,predicted,1846.28530631738,-1,likely_altered,low,FALSE,Non-Ref
FA_Dur,2778598,observed,11406819,2,predicted,3,1,likely_unaltered,none_found,TRUE,Non-Ref
FA_Mag,2778598,observed,11406819,1019.9311957131088,predicted,3583.71253784617,-1,likely_altered,low,FALSE,Non-Ref
FA_Tim,2778598,observed,11406819,4,predicted,23.1833333333334,-1,likely_altered,early,FALSE,Non-Ref
SP_ROC,2778598,observed,11406819,0.7421214299718972,predicted,0.0423051409618574,-1,likely_altered,high,FALSE,Non-Ref
SP_Dur,2778598,observed,11406819,50,predicted,112.125,-1,likely_altered,low,FALSE,Non-Ref
SP_Mag,2778598,observed,11406819,1920,predicted,22198.2730819989,-1,likely_altered,low,FALSE,Non-Ref
SP_Tim,2778598,observed,11406819,269,predicted,210.775,-1,likely_altered,late,FALSE,Non-Ref
Wet_BFL_Dur,2778598,observed,11406819,171,predicted,133.7625,0,indeterminate,high,FALSE,Non-Ref
Peak_Dur_10,2778598,observed,11406819,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Dur_2,2778598,observed,11406819,3,predicted,3,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Dur_5,2778598,observed,11406819,5,predicted,2.5,1,likely_unaltered,none_found,FALSE,Non-Ref
Peak_Fre_10,2778598,observed,11406819,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Fre_2,2778598,observed,11406819,3,predicted,2,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Fre_5,2778598,observed,11406819,5,predicted,1,-1,likely_altered,high,FALSE,Non-Ref
DS_Dur_WS,2778598,observed,11406820,131.5,predicted,126,1,likely_unaltered,none_found,TRUE,Non-Ref
DS_Tim,2778598,observed,11406820,361.5,predicted,306,-1,likely_altered,late,FALSE,Non-Ref
DS_Mag_50,2778598,observed,11406820,2717.5,predicted,1159.01427142047,-1,likely_altered,high,FALSE,Non-Ref
DS_Mag_90,2778598,observed,11406820,4478,predicted,1846.28530631738,-1,likely_altered,high,FALSE,Non-Ref
FA_Dur,2778598,observed,11406820,2,predicted,3,1,likely_unaltered,none_found,TRUE,Non-Ref
FA_Mag,2778598,observed,11406820,4809.9854637371045,predicted,3583.71253784617,1,likely_unaltered,none_found,TRUE,Non-Ref
FA_Tim,2778598,observed,11406820,2,predicted,23.1833333333334,-1,likely_altered,early,FALSE,Non-Ref
SP_ROC,2778598,observed,11406820,0.17709669743703432,predicted,0.0423051409618574,-1,likely_altered,high,FALSE,Non-Ref
SP_Dur,2778598,observed,11406820,56.5,predicted,112.125,-1,likely_altered,low,FALSE,Non-Ref
SP_Mag,2778598,observed,11406820,10150,predicted,22198.2730819989,-1,likely_altered,low,FALSE,Non-Ref
SP_Tim,2778598,observed,11406820,302,predicted,210.775,-1,likely_altered,late,FALSE,Non-Ref
Wet_BFL_Dur,2778598,observed,11406820,170,predicted,133.7625,1,likely_unaltered,none_found,FALSE,Non-Ref
Peak_Dur_10,2778598,observed,11406820,7,predicted,1,-1,likely_altered,high,FALSE,Non-Ref
Peak_Dur_2,2778598,observed,11406820,32.5,predicted,3,-1,likely_altered,high,FALSE,Non-Ref
Peak_Dur_5,2778598,observed,11406820,8.5,predicted,2.5,-1,likely_altered,high,FALSE,Non-Ref
Peak_Fre_10,2778598,observed,11406820,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Fre_2,2778598,observed,11406820,4.5,predicted,2,1,likely_unaltered,none_found,FALSE,Non-Ref
Peak_Fre_5,2778598,observed,11406820,2,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref
DS_Dur_WS,7968111,observed,11406848,122,predicted,197.916666666667,1,likely_unaltered,none_found,FALSE,Non-Ref
DS_Tim,7968111,observed,11406848,359.5,predicted,239,-1,likely_altered,late,FALSE,Non-Ref
DS_Mag_50,7968111,observed,11406848,2740,predicted,0.222762888922408,-1,likely_altered,high,FALSE,Non-Ref
DS_Mag_90,7968111,observed,11406848,4603,predicted,0.784220012954207,-1,likely_altered,high,FALSE,Non-Ref
FA_Mag,7968111,observed,11406848,5189.9719401557595,predicted,5.018564633447,-1,likely_altered,high,FALSE,Non-Ref
FA_Tim,7968111,observed,11406848,2,predicted,41.2,-1,likely_altered,early,FALSE,Non-Ref
SP_Dur,7968111,observed,11406848,58,predicted,52.575,1,likely_unaltered,none_found,TRUE,Non-Ref
SP_Mag,7968111,observed,11406848,10500,predicted,53.2579232345213,-1,likely_altered,high,FALSE,Non-Ref
SP_Tim,7968111,observed,11406848,302,predicted,179.208333333333,-1,likely_altered,late,FALSE,Non-Ref
Wet_BFL_Dur,7968111,observed,11406848,171.5,predicted,94,-1,likely_altered,high,FALSE,Non-Ref
DS_Dur_WS,7968111,observed,11406849,78,predicted,197.916666666667,-1,likely_altered,low,FALSE,Non-Ref
DS_Tim,7968111,observed,11406849,353,predicted,239,-1,likely_altered,late,FALSE,Non-Ref
DS_Mag_50,7968111,observed,11406849,0,predicted,0.222762888922408,-1,likely_altered,low,FALSE,Non-Ref
DS_Mag_90,7968111,observed,11406849,0,predicted,0.784220012954207,-1,likely_altered,low,FALSE,Non-Ref
FA_Mag,7968111,observed,11406849,929.4872034053143,predicted,5.018564633447,-1,likely_altered,high,FALSE,Non-Ref
FA_Tim,7968111,observed,11406849,2.5,predicted,41.2,-1,likely_altered,early,FALSE,Non-Ref
SP_Dur,7968111,observed,11406849,72.5,predicted,52.575,0,indeterminate,unknown,TRUE,Non-Ref
SP_Mag,7968111,observed,11406849,2860,predicted,53.2579232345213,-1,likely_altered,high,FALSE,Non-Ref
SP_Tim,7968111,observed,11406849,269,predicted,179.208333333333,-1,likely_altered,late,FALSE,Non-Ref
Wet_BFL_Dur,7968111,observed,11406849,243,predicted,94,-1,likely_altered,high,FALSE,Non-Ref
DS_Dur_WS,7968111,observed,11406850,97,predicted,197.916666666667,-1,likely_altered,low,FALSE,Non-Ref
DS_Tim,7968111,observed,11406850,360,predicted,239,-1,likely_altered,late,FALSE,Non-Ref
DS_Mag_50,7968111,observed,11406850,2372.5,predicted,0.222762888922408,-1,likely_altered,high,FALSE,Non-Ref
DS_Mag_90,7968111,observed,11406850,4342,predicted,0.784220012954207,-1,likely_altered,high,FALSE,Non-Ref
FA_Mag,7968111,observed,11406850,5229.937095687334,predicted,5.018564633447,-1,likely_altered,high,FALSE,Non-Ref
FA_Tim,7968111,observed,11406850,1.5,predicted,41.2,-1,likely_altered,early,FALSE,Non-Ref
SP_Dur,7968111,observed,11406850,55,predicted,52.575,1,likely_unaltered,none_found,TRUE,Non-Ref
SP_Mag,7968111,observed,11406850,10220,predicted,53.2579232345213,-1,likely_altered,high,FALSE,Non-Ref
SP_Tim,7968111,observed,11406850,303,predicted,179.208333333333,-1,likely_altered,late,FALSE,Non-Ref
Wet_BFL_Dur,7968111,observed,11406850,184,predicted,94,-1,likely_altered,high,FALSE,Non-Ref
DS_Dur_WS,1682667,observed,11406880,14,predicted,196.733333333334,-1,likely_altered,low,FALSE,Non-Ref
DS_Tim,1682667,observed,11406880,355,predicted,243,-1,likely_altered,late,FALSE,Non-Ref
DS_Mag_50,1682667,observed,11406880,55.5,predicted,2.93878306461212,-1,likely_altered,high,FALSE,Non-Ref
DS_Mag_90,1682667,observed,11406880,149,predicted,19.2953628641238,-1,likely_altered,high,FALSE,Non-Ref
FA_Dur,1682667,observed,11406880,5,predicted,3,1,likely_unaltered,none_found,TRUE,Non-Ref
FA_Mag,1682667,observed,11406880,547.758226201942,predicted,97.5578879449582,-1,likely_altered,high,FALSE,Non-Ref
FA_Tim,1682667,observed,11406880,20,predicted,33.95,1,likely_unaltered,none_found,TRUE,Non-Ref
SP_ROC,1682667,observed,11406880,0.026987681970884657,predicted,0.064429646285566,-1,likely_altered,low,FALSE,Non-Ref
SP_Dur,1682667,observed,11406880,88,predicted,55.375,1,likely_unaltered,none_found,TRUE,Non-Ref
SP_Mag,1682667,observed,11406880,976,predicted,1379.5375284812,1,likely_unaltered,none_found,TRUE,Non-Ref
SP_Tim,1682667,observed,11406880,270,predicted,179.641666666666,-1,likely_altered,late,FALSE,Non-Ref
Wet_BFL_Dur,1682667,observed,11406880,258.5,predicted,98,-1,likely_altered,high,FALSE,Non-Ref
Peak_Dur_10,1682667,observed,11406880,4,predicted,2,-1,likely_altered,high,FALSE,Non-Ref
Peak_Dur_2,1682667,observed,11406880,4,predicted,2,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Dur_5,1682667,observed,11406880,4,predicted,1,-1,likely_altered,high,FALSE,Non-Ref
Peak_Fre_10,1682667,observed,11406880,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Fre_2,1682667,observed,11406880,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Fre_5,1682667,observed,11406880,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref
DS_Dur_WS,1682667,observed,11406890,19,predicted,196.733333333334,-1,likely_altered,low,FALSE,Non-Ref
DS_Tim,1682667,observed,11406890,362,predicted,243,-1,likely_altered,late,FALSE,Non-Ref
DS_Mag_50,1682667,observed,11406890,0,predicted,2.93878306461212,1,likely_unaltered,none_found,FALSE,Non-Ref
DS_Mag_90,1682667,observed,11406890,15.9,predicted,19.2953628641238,1,likely_unaltered,none_found,TRUE,Non-Ref
FA_Dur,1682667,observed,11406890,4,predicted,3,1,likely_unaltered,none_found,TRUE,Non-Ref
FA_Mag,1682667,observed,11406890,197.01051219188662,predicted,97.5578879449582,1,likely_unaltered,none_found,TRUE,Non-Ref
FA_Tim,1682667,observed,11406890,13.5,predicted,33.95,1,likely_unaltered,none_found,FALSE,Non-Ref
SP_ROC,1682667,observed,11406890,0.030470914127423823,predicted,0.064429646285566,1,likely_unaltered,none_found,FALSE,Non-Ref
SP_Dur,1682667,observed,11406890,91,predicted,55.375,1,likely_unaltered,none_found,TRUE,Non-Ref
SP_Mag,1682667,observed,11406890,395.5,predicted,1379.5375284812,1,likely_unaltered,none_found,FALSE,Non-Ref
SP_Tim,1682667,observed,11406890,266,predicted,179.641666666666,-1,likely_altered,late,FALSE,Non-Ref
Wet_BFL_Dur,1682667,observed,11406890,251,predicted,98,-1,likely_altered,high,FALSE,Non-Ref
Peak_Dur_10,1682667,observed,11406890,1.5,predicted,2,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Dur_2,1682667,observed,11406890,5,predicted,2,1,likely_unaltered,none_found,FALSE,Non-Ref
Peak_Dur_5,1682667,observed,11406890,3,predicted,1,1,likely_unaltered,none_found,FALSE,Non-Ref
