,OoverE.d,MMI.d,OoverE.sba,MMI.sba,OoverE.hybrid,MMI.hybrid
SMC01257_06/16/11_1,0.934850577,0.621979916,1.106171361,0.413871485,0.881863455,0.501517183
SMC01258_05/27/09_1,0.768292058,0.674200336,0.362342901,1.077926864,0.574498842,0.723782553
SMC01260_07/16/12_1,0.917263171,0.635536471,1.42390819,0.565039709,1.026539654,0.832209735
SMC01278_06/17/09_1,0.716075261,0.820996034,0.676341379,0.109061127,0.6645715,0.790630141
SMC01358_06/21/11_1,0.837158049,0.598117607,1.266171259,0.550935779,0.878694896,0.616034409
SMC01383_06/01/10_1,0.808234249,0.555283741,0.441668334,0.901636936,0.731820865,0.921959015
SMC01452_07/15/10_1,0.509788446,0.492840083,0.91803574,0.240421113,0.639740988,0.612225631
SMC01454_07/16/12_1,1.191073449,0.610464454,1.029116097,0.454874628,1.182827902,0.353562886
SMC01464_06/07/12_1,0.851679092,0.319699185,1.033681339,0.904193012,0.952409967,0.743372229
SMC01512_06/23/10_1,0.807488696,0.745398176,0.68021565,0.803259819,0.916153305,0.966316438
SMC01555_06/23/11_1,0.914845928,0.379058896,0.671668598,0.219454785,0.744117292,0.451887175
SMC01606_05/26/09_1,0.779041978,0.60677101,0.325835947,0.488617673,0.610080139,0.691486671
SMC01640_06/30/15_1,0.542211568,0.842715702,NA,NA,0.415932413,0.954350552
SMC01656_06/06/12_1,0.68032665,0.289054658,0.961216675,0.328603963,0.726343956,0.738549225
SMC01662_07/09/12_1,0.913044899,0.423939221,0.887452207,0.265000237,0.874711386,0.506019121
SMC01684_06/03/09_1,0.361621518,0.465806331,0.675914649,0.21567454,0.427154071,0.813224377
SMC01692_06/20/11_1,0.600944849,0.328809528,0.217586733,0.768872808,0.520629066,0.785675964
SMC01694_06/28/10_1,1.153645062,0.790120343,1.111168513,0.622027381,1.076773254,0.624421018
SMC01716_06/08/10_1,0.878733098,0.51428917,0.828645001,0.396662841,0.722569669,0.759150777
SMC01726_06/30/10_1,0.599921151,0.89689402,1.303715186,0.713639274,0.584993873,0.971898974
SMC01748_05/21/14_1,0.809898541,0.430236372,0.715337748,0.829699372,0.789055205,0.400529629
SMC01772_07/11/12_1,0.788737453,0.577967144,0.778284963,0.458041745,0.762216004,0.698895282
SMC01814_06/09/10_1,0.764848773,0.499169925,0.613474144,0.433802761,0.646064289,0.864029355
SMC01824_06/21/12_1,0.789831228,0.236980195,1.166297297,0.596031403,0.900437538,0.493222272
SMC01860_05/28/09_1,0.708230859,0.432059448,0.433357878,0.775717343,0.575129443,0.515349688
SMC01881_07/09/13_1,0.898839579,0.376445544,0.812654421,0.87174671,0.826303042,0.516227164
SMC01902_07/16/12_1,0.710471548,0.449978033,0.799636606,0.483309281,0.788980978,0.437679346
SMC01912_07/12/12_1,0.901248581,0.705775389,1.326383965,0.215429147,0.862693693,0.604774135
SMC01923_07/12/11_1,0.599358274,0.394958813,0.88746693,0.234440393,0.672354546,0.43197169
SMC01934_06/15/12_1,1.051696924,0.575826979,1.07146093,0.809441683,1.101436237,0.50189551
SMC01960_05/21/14_1,0.847235293,0.643865731,0.721974129,0.715154879,0.885219225,0.480858551
SMC01962_07/17/14_1,0.863617325,0.57188432,0.555272888,0.85366806,0.854012994,0.682817832
SMC01972_06/07/10_1,0.874981042,0.795245992,1.050093325,0.360913449,0.909260565,0.736910721
SMC01987_06/15/12_1,1.130233624,0.750820953,0.989432175,0.50014807,1.09428209,0.474303644
SMC01990_07/08/14_1,1.044039239,0.393432237,1.341327026,0.824199932,1.029309811,0.827215645
SMC02006_05/26/09_1,0.261213309,1.033726494,1.084962095,0.287337623,0.45421145,0.957325786
SMC02028_07/12/12_1,0.814477179,0.187730911,0.54278359,0.825223863,0.746647356,0.505113381
SMC02059_06/03/10_1,0.185105335,0.340544494,0.650644806,0.484936739,0.396027253,0.691089565
SMC02123_07/05/11_1,0.814580053,0.748593823,0.726003635,0.20314614,0.79556393,0.531415051
SMC02127_05/19/14_1,0.912208724,0.709315908,0.656652778,0.673439436,0.861988423,0.434907462
SMC02206_07/19/11_1,0.484569288,0.636933126,0.836520268,0.329632693,0.622654464,0.86669787
SMC02208_05/29/13_1,1.212105827,0.663597703,NA,NA,0.826548953,0.580886112
SMC02228_06/23/09_1,0.70610075,0.432649169,0.811553493,0.225846333,0.675150377,0.322141362
SMC02232_06/03/13_1,0.288064831,0.212116008,1.153967249,0.453094998,0.455209587,0.669248803
SMC02270_06/30/10_1,0.622196383,0.592919613,0.420593769,0.351278199,0.62739454,0.515704712
SMC02302_07/15/13_1,0.959623645,0.98000006,1.088109903,0.761194531,1.009181265,0.870743887
SMC02366_06/23/14_1,0.480104092,0.493878989,0.688283367,0.943969267,0.721909868,0.828647255
SMC02417_07/20/11_1,0.819922419,0.899607941,1.123690292,0.314110095,0.950876269,0.867327385
SMC02452_06/30/11_1,0.769865043,0.562081019,1.06784391,0.325002008,0.83439392,0.795782188
SMC02484_06/05/13_1,0.259314249,0.726821008,1.181659831,0.506230014,0.343572383,0.910043411
SMC02494_05/22/14_1,0.85216063,0.751347027,0.649888994,0.189446595,0.863233126,0.391577086
SMC02536_06/29/11_1,0.495293598,0.63620336,1.362270134,0.355329066,0.598108206,0.735283796
SMC02563_05/22/14_1,0.690598554,0.414801458,0.33030503,0.729935848,0.734322081,0.686518128
SMC02622_06/15/10_1,0.582787484,0.439900674,0.850739946,0.335048509,0.693783718,0.670259763
SMC02644_06/30/11_1,1.005412842,0.497926635,0.436400949,0.838166487,0.900187749,0.893604772
SMC02656_06/23/09_1,0.820521998,0.527466701,0.635436346,0.100410922,0.777331201,0.526431537
SMC02680_06/03/14_1,0.334335463,0.943620531,0.818507955,0.442536898,0.589048502,0.948458646
SMC02718_06/30/14_1,1.177359922,0.801111084,0.224150285,0.830894231,1.085517193,0.61161331
SMC02749_06/27/11_1,0.565075061,0.372048435,1.014641515,0.483309281,0.632412582,0.798790628
SMC02804_06/20/11_1,0.72576208,0.46081088,0.64192421,0.257586654,0.766158122,0.560940477
SMC02884_05/27/14_1,0.708123746,0.472423455,0.43366362,0.451076777,0.574762521,0.349141372
SMC02902_08/02/11_1,1.123611486,0.40079271,0.733154003,0.929621629,0.951222299,0.662541378
SMC02905_07/09/13_1,0.798779887,0.147439572,1.014135654,0.919962678,0.824249879,0.380720042
SMC02936_06/18/13_1,0.807696849,0.475023772,0.682370532,0.556725308,0.854261025,0.747291387
SMC02984_06/23/10_1,0.658910187,0.164524863,0.611542407,0.244784607,0.637221942,0.538263611
SMC02996_06/11/14_1,0.490896845,0.471296309,0.855791003,0.553776446,0.629625996,0.561566012
SMC03011_06/13/13_1,1.129580587,0.778627504,1.328021202,0.944416818,1.092397506,0.737178513
SMC03133_06/02/10_1,0.59947815,0.424826468,0.744813648,0.111945444,0.651273062,0.435878169
SMC03222_07/11/12_1,0.96890819,0.640823071,1.327327874,0.530044475,0.922880076,0.851899687
SMC03268_05/27/14_1,0.801331344,0.470569611,0.619076642,0.869077048,0.789857514,0.392861926
SMC03304_06/29/11_1,0.569060166,0.544566413,1.285642915,0.583827531,0.75534101,0.706792045
SMC03523_06/11/13_1,1.043619333,0.364618585,0.775313971,0.787411525,0.870894923,0.630922178
SMC03687_06/02/10_1,0.802890772,0.092495006,0.623855985,0.439783481,0.770960233,0.464265764
SMC03737_07/06/12_1,0.514758648,0.70426653,1.218774129,0.28067976,0.784723255,0.833524608
SMC03929_07/05/12_1,1.031414261,0.30462545,0.674504939,0.439783481,0.781899019,0.382124966
SMC03988_06/29/11_1,1.045706455,0.579181903,0.962342408,0.397081374,0.946921055,0.522674936
SMC04008_06/19/12_1,0.845430282,0.505480324,0.609096355,0.66227253,0.76636525,0.67771724
SMC04054_05/27/09_1,0.908776697,0.676107582,0.173298379,0.269794721,0.571733946,0.588712356
SMC04121_07/09/12_1,0.81763483,0.20252706,0.873527621,0.494587998,0.757072796,0.53310841
SMC04132_06/11/12_1,0.949408653,0.183888556,0.969910691,0.539588013,0.949211531,0.650341704
SMC04294_07/11/13_1,0.667268225,0.573369285,0.859922579,0.756227038,0.702192321,0.648497969
SMC04308_06/17/09_1,0.892177787,0.302662727,0.44427299,0.35504741,0.664264681,0.504220062
SMC04441_07/19/13_1,1.068268351,0.583758368,1.010705258,0.972067252,0.93513934,0.642371916
SMC04532_07/11/12_1,0.812325629,0.509782779,1.097692503,0.261468537,0.843744547,0.682725855
SMC04749_06/23/09_1,0.606230194,0.244487892,0.402480638,0.375318474,0.546961889,0.628244503
SMC04756_05/21/14_1,0.716196528,0.44498137,0.838995743,0.673011159,0.73131546,0.432745052
SMC04806_07/11/13_1,1.171080167,0.534122619,0.671273735,0.820039798,1.153775353,0.935115698
SMC04932_07/12/10_1,0.826029819,0.541281189,0.429645236,0.581924867,0.655694588,0.415900792
SMC04934_07/12/13_1,0.90735484,0.331078335,0.536111282,0.775717343,0.785711505,0.467770752
SMC05109_05/07/14_1,0.576185319,0.558253016,NA,NA,0.411897884,0.627088114
SMC05165_06/22/11_1,0.864858384,0.406910774,0.482271063,1.081024386,0.763221185,0.735227256
SMC05230_07/02/12_1,0.976874989,0.365966528,0.858201788,0.644832386,0.86977664,0.332692768
SMC05332_06/11/12_1,1.014375975,0.414483043,0.876824087,0.17790012,0.906074542,0.595518793
SMC05379_06/15/12_1,0.928046761,0.249724379,0.964512852,0.250526832,0.921859364,0.589382408
SMC05524_06/30/11_1,0.684337236,0.307878698,0.642244135,0.323353803,0.640939651,0.302392768
SMC05567_06/12/13_1,0.889594343,0.813920917,0.828818498,0.791499522,0.944148064,0.498235889
SMC05694_06/26/14_1,0.731232737,0.376295628,0.888977286,0.453847331,0.756867248,0.539124592
SMC05702_06/07/10_1,0.84209373,0.844088774,0.45221,0.416724593,0.808117506,0.829249976
SMC05764_06/19/12_1,0.715647553,0.315869009,1.16565308,0.415860601,0.745313194,0.563827857
SMC05956_06/19/12_1,0.777958754,0.449215523,0.220436978,0.670166843,0.588283136,0.63222917
SMC06019_06/17/10_1,0.723492729,0.732358405,0.762248041,0.382988738,0.620777026,0.856995528
SMC06036_06/11/12_1,0.777546195,0.291119209,0.658172493,0.915981941,0.715955129,0.51247012
SMC06079_06/26/13_1,0.896782663,0.594277002,0.630888345,0.772166834,0.770185044,0.754523245
SMC06302_06/28/12_1,0.970033505,0.249114399,0.641152387,0.273341948,0.880932116,0.481110957
SMC06356_06/10/13_1,1.006097472,0.575628239,1.104238407,0.462398387,0.984791823,0.569176915
SMC06458_06/06/10_1,0.926477219,0.603180226,0.66644175,0.845278344,0.726289881,0.980816251
SMC06612_06/06/13_1,0.716458865,0.567631657,1.308535708,0.749395011,0.876371515,0.567318013
SMC06653_07/01/10_1,0.74484232,0.448206353,0.633359178,0.48450275,0.712586326,0.355471648
SMC06714_06/06/10_1,1.064228423,0.814717544,0.666125432,0.71407127,0.837167419,1.064793735
SMC06740_06/10/13_1,0.922730835,0.672246671,1.545044888,0.545449569,0.850254604,0.786679877
SMC06918_07/16/12_1,1.048116753,0.555003472,0.580038249,1.006973547,0.958442398,0.684328619
SMC07085_06/21/11_1,0.680988534,0.42222043,0.980748916,0.375398496,0.793695198,0.592538216
SMC07126_07/12/12_1,1.081408158,0.626770072,0.657187328,0.777405027,0.934663775,0.576522517
SMC07828_06/06/13_1,0.71485645,0.616312062,1.086875873,0.599708981,0.813570728,0.68250402
SMC08068_06/10/13_1,0.830862894,0.417140237,1.320384688,0.263376473,0.826100429,0.385418406
SMC08094_06/28/12_1,0.759910956,0.179729541,0.650915157,0.390745732,0.673317302,0.381719228
SMC08150_07/08/14_1,0.980039774,0.572428566,1.060149232,0.93919539,0.872808051,0.721026438
SMC08414_06/28/12_1,0.82780716,0.383700844,1.4644707,0.424229378,1.022750219,0.488291808
SMC08426_06/08/10_1,0.864191608,0.653077532,0.623805136,0.575937698,0.710620967,0.610809708
SMC08845_06/22/09_1,0.202155896,0.495368965,0.548951722,0.134897361,0.304045907,0.856975377
SMC09091_06/27/13_1,0.848057559,0.60246733,0.668434304,0.448391472,0.802980008,0.612739996
SMC09118_05/22/13_1,0.714702951,0.415938114,0.846800811,0.692756589,0.74585293,0.647146375
SMC09174_07/13/12_1,0.978456626,0.5401716,0.864826805,0.693745851,0.872342454,0.615837388
SMC09286_06/09/10_1,1.041858502,0.8744475,0.671211408,0.550757961,0.941924674,0.898409214
SMC09698_04/21/15_1,0.951524853,0.794937467,NA,NA,0.607565668,0.95813993
SMC10189_06/24/10_1,0.921653176,0.583620357,0.255064459,0.834215004,0.83581307,0.723507148
SMC10198_07/13/12_1,0.735533777,0.430478716,1.092656032,0.446004533,0.74322967,0.777624017
SMC10685_07/01/10_1,0.836596858,0.490777988,0.417574522,0.351278199,0.670549121,0.633997808
SMC11181_06/21/11_1,0.570348575,0.344584761,0.982265374,0.31606466,0.636094598,0.783451749
SMC11581_05/13/15_1,0.400867099,0.612794182,NA,NA,0.238698063,1.133467194
SMC12246_07/23/13_1,0.809349004,0.601582885,1.374704405,0.635388019,0.928099415,0.895635278
SMC12862_06/27/11_1,0.69753531,0.311405713,0.844212851,0.547263358,0.641613943,0.740154908
SMC13062_07/23/13_1,0.392731373,0.770429375,1.444094144,0.610452274,0.559826909,1.024324132
SMC13187_06/04/13_1,0.722624961,0.469798843,1.369719926,0.310769994,0.843102801,0.651085028
SMC13214_05/22/13_1,0.714661284,0.488800552,1.26812399,0.310153122,0.860666749,0.486596874
SMC13630_06/21/12_1,0.529908448,0.097883968,0.448933252,0.419838831,0.612864903,0.631669189
SMC14099_06/13/13_1,0.921850814,0.80415415,1.355360297,0.929618046,0.88920881,0.878346109
SMC14211_06/04/13_1,0.724311585,0.457217556,1.13895615,0.28058522,0.779740296,0.637937452
SMC14218_07/11/12_1,0.841033765,0.469620887,0.341456005,0.674482103,0.657745026,0.402641835
SMC15677_06/29/09_1,0.601350468,0.683671437,0.603828261,0,0.583717075,0.493303839
SMC16045_06/28/12_1,0.793413474,0.500528003,1.506196901,0.385295444,0.823318202,0.660271266
SMC16266_08/01/11_1,0.749830589,0.47435551,0.577622206,0.90973344,0.740800766,0.769569875
SMC16832_06/18/10_1,0.740012913,0.61357107,0.902231486,0.615340363,0.734368508,0.649145102
SMC17432_06/23/14_1,0.485902978,0.373934635,0.685003453,1.01587857,0.498774895,0.809233012
SMC17918_07/25/13_1,0.766016175,0.533630823,1.084674686,0.858547316,0.887849074,0.915281455
SMC18046_06/24/13_1,1.113806982,0.75038161,0.835958968,0.813181462,1.054316837,0.634546487
SMC18169_06/20/11_1,0.707092414,0.458557246,0.586545864,0.28039628,0.69258362,0.596953411
SMC19228_07/16/12_1,0.822309223,0.367119205,0.568321994,0.549130503,0.791880091,0.834485693
SMC19552_07/15/13_1,0.80756709,0.403648713,0.52070497,0.763755902,0.693839401,0.627330236
SMC19669_06/12/13_1,1.181991819,0.756465399,1.571405975,0.846986763,1.314118387,0.629204092
SMC19697_06/24/13_1,0.898423811,0.874034632,0.397573114,0.904193012,0.780981756,0.656969904
SMC20032_06/18/10_1,0.634000618,0.507239715,0.900190396,0.651818863,0.673053522,0.687919297
SMC20497_07/16/13_1,0.802592144,0.633113756,0.351622566,1.05016987,0.616247229,0.551055667
SMC21069_06/11/13_1,0.962905618,0.610208142,0.831232293,0.752121847,0.918829047,0.545798863
SMC21371_06/20/11_1,0.709022112,0.44493654,0.391689523,0.171496034,0.566692774,0.70505941
SMC21822_06/21/10_1,0.92532143,0.40331188,0.437486757,0.472030564,0.74312907,0.436063015
SMC21921_06/13/13_1,0.9164524,0.655198566,1.19031246,0.540691795,0.903084836,0.661724171
SMC22521_06/13/13_1,0.797396036,0.615108087,0.982077387,0.593986694,0.790326243,0.769647571
SMC23495_07/16/13_1,0.96641966,0.74390192,1.082334112,1.097754021,0.971510722,0.599073694
SMC24222_06/21/10_1,0.925300223,0.572994684,0.437486757,0.518086682,0.685965295,0.429442385
SMC24921_06/28/12_1,0.807733694,0.453485613,0.987704292,0.269384417,0.885010475,0.538456298
SMC26909_05/31/10_1,0.769213252,0.466199594,0.202567013,0.651930982,0.609321051,0.511391042
SMC27709_05/31/10_1,0.961445901,0.437132183,0.20253311,0.834215004,0.662445492,0.482083459
SMC32897_06/21/10_1,0.404215824,0.34919099,0.603730789,0.113894861,0.485679221,0.504186539
SMC33179_06/11/13_1,0.566842563,0.985369777,0.982034944,0.467335437,0.726804353,0.930062734
SMC37632_07/31/13_1,0.818477911,0.250650126,1.144846443,0.848432347,0.783294777,0.904742172
SMC40887_06/12/13_1,1.059368269,0.43810148,1.011768106,0.739223852,0.958482673,0.431063565
SMCR8_327_06/28/09_1,0.734960758,1.020284122,0,0.814865663,0.470456752,1.251111787
SMCR8_572_06/30/09_1,0.649482859,0.183646721,0.428020413,0.341594134,0.549551653,0.748290469
SMCR8_601_06/24/09_1,0.641532885,0.467663323,0.626983023,0.378621441,0.663118524,0.735424954
SMCR8_605_07/01/09_1,1.121912864,0.633844391,0,1.068098657,0.790777233,0.778356911
SMCR8_688_07/01/09_1,1.164025496,0.778553407,0,1.068098657,0.740658751,0.861436657
SWSW1_06/12/08_1,0.79741145,0.443414581,0.348061686,0.695456782,0.662754543,0.49188241
TC-DO_06/05/14_1,0.859591321,0.623822962,0.217790935,1.100508181,0.674329879,0.511122357
VRSA1_06/18/07_1,1.013861568,0.626460277,0.500949632,0.382847338,0.866177871,0.68523547
102PS0177_08/28/12_2,0.771505015,1.126725671,0.738490557,0.975619923,0.757186213,1.083254769
103CDCHHR_09/14/10_2,0.905049961,0.593965663,0.964588876,1.000676724,0.850918038,0.658207953
103FC1106_07/15/14_1,0.927091971,0.670656198,0.753880683,1.189612422,0.944005346,1.013948345
103WER026_08/15/12_2,1.074754571,1.091520948,1.490196367,1.138734609,1.132249729,1.16715717
105CR0901_07/23/14_1,1.059285955,0.910503853,NA,NA,0.653623433,0.80000318
105CR0901_08/11/14_1,1.271143146,0.963010574,NA,NA,0.887494499,0.824130935
105CR0906_08/12/14_1,1.162198426,0.687497175,NA,NA,0.824382384,0.651908639
105CR0908_07/22/14_1,1.081180221,0.964342049,NA,NA,0.81449439,0.748209373
105CR0913_08/12/14_1,1.148623572,0.780285962,NA,NA,0.90830356,0.864197424
105CR1004_07/23/14_1,0.844936943,0.843502688,NA,NA,0.593410269,0.89590499
105DLCDCC_05/19/09_1,0.969812896,1.313295259,0.55561261,1.077926864,0.896239123,0.942021271
105DLCDCC_06/23/09_1,0.969812896,1.103263923,0.752368589,1.204754841,1.042486308,0.853624557
105DLCDCC_08/05/09_1,0.969812896,0.969717877,1.133565658,0.940388859,1.068405722,0.949651229
105DLCDCC_09/15/09_1,0.862055908,1.056918825,1.438870441,1.104165274,1.055635888,0.878020568
105FC1116_08/05/14_1,0.833663976,1.122457877,1.319244915,0.771851456,0.876743333,1.064832071
105FC1120_07/30/14_1,1.134651046,1.098764054,1.467334755,1.185634191,1.278840426,1.123012744
105FC1297_07/22/14_1,1.110755641,1.042232542,0.554033216,1.012611416,0.965543496,1.078125383
105PS0028_08/12/08_1,0.637727579,1.006582634,0.917412776,1.204754841,0.821258467,0.974388265
105PS0067_08/24/09_1,0.615702037,0.519110963,0.925803401,1.077926864,0.722487588,0.770199142
105PS0067_08/24/09_2,0.718319044,0.58003435,0.694352551,0.800490663,0.656806898,0.698008058
105PS0090_08/25/09_1,0.922761338,0.901140916,1.058168509,0.978175999,0.923754897,0.919490908
105PS0129_08/11/10_2,1.066248389,0.938620083,1.493492703,1.145915633,1.121461528,0.938751512
105PS0154_08/09/11_2,1.147144076,1.171488097,0.950759553,1.120602224,1.149279525,1.167259035
105PS0188_08/26/08_2,0.995795153,0.877097212,0.265722946,1.278112925,0.73776264,0.907556746
105PS0211_08/20/13_1,1.004301228,0.827602705,1.005621197,1.143358199,0.941827942,0.957821262
105PS0276_09/01/09_1,1.03248402,0.755077069,0.975173087,1.118471029,1.077106086,1.0451861
105PS0540_08/05/10_1,1.021668935,0.412974927,1.096238643,1.115629435,1.239238349,0.822254846
105PS0660_08/03/10_2,1.024211055,1.081846584,1.179146925,0.77751386,0.960036467,1.022196839
105PS1404_08/28/13_2,0.978962381,0.914205854,1.168071914,0.934092036,0.986217169,0.910719677
106MNCAHC_10/01/08_2,0.763527653,1.042657902,0.677282999,0.966952384,0.669321526,0.708367319
106PS0051_09/16/08_2,0.728246042,1.31856167,0.62977102,0.975619923,0.584777005,1.110404099
106PS0106_09/08/09_2,0.849006062,0.964096666,1.523724577,1.103702168,1.043829604,1.052378334
106WER016_05/18/09_1,1.092078615,1.178121426,0.939158133,1.098994091,1.111881578,1.122402688
106WER016_06/22/09_1,1.092078615,1.148785214,1.114860959,1.188901344,0.991424045,0.960196247
106WER016_08/04/09_1,0.99279874,1.102875166,0.999052066,1.166706448,0.911844993,1.052725938
106WER016_09/16/09_1,1.092078615,1.301546457,1.428554537,1.096143219,1.14601125,1.132484009
107PS0021_09/03/08_1,0.935959126,0.535339242,0.767542622,1.133414104,0.941034875,0.682885379
107RWCBHW_08/03/11_2,0.956224649,0.518328793,1.084464463,1.088383094,0.969620921,0.93153945
